query_id,answer
BQMgVMOj1v7lnH6a,d7ebd3a68688f325 0e9d08134d92fc5b 5869b287f6ffdc7a 4bcac97080529985 027ab59b33d648fa 84e12bf0bde7d7a2 03c3743495dcac7d 7885c2f90fdc19e7 bb9ef155874a0676 e843f7ef9ff63961 a113c1cc02329219 50795ebfe66ead26 08c3564288ebcec5 3bf65fa31cd2b675 9136f14fa9737beb e62aaafdefc604a0 691b515b4deb1b9a 586e1173717ed707 7e0b270f3589e41e 029141a21c94616b 981dde3078712577 23d2ec5b6da7a28f 650427872a243d72 1db2ac00f7184ad1 2090d6c043a170ac 8b5e973c5638007f 72b4a41d111f36cd df360e5670ca7aae b45b24cee0680f76 7ff8e8e336e0d01d ff8b0141a5eeca6c d32690c3dc5ed4d1 64f8566febac73bb be80f62d7d0143ae 4c56e139aca0ba6d e3c7ee180c0f511c 7a6466f471a5ce87 e5eb4c2fab20aeef e2fdfd823ee2bc7e fbf09735bf3f9b9d f5188e216e9018aa 2d450df22c65ff23 58d49cf309bea50d dd4f126ab61719be 93e4049fda57d3b4 5f163bac82d98ec7 1d1aeb54c1927559 d7cd5be9bcf13224 ecf3215f8f64626f 886f16d29bbe8ace
psboZhJRt6OYZoTb,11d03a9383aeb86f 7a8a1856ae0e32f5 5b309247de46d63d 840e9ade4f07ce86 62b4ba0e4ec37f5a ae1da7f96c83153d 3151b3b39a912701 dfcc9a2ef081107a 4be0bbb1a1af3bac fcf7aa11511f99fa 55eec4d68c72564f ecc8ee4ac7afa0b7 3ea79123a527612d 984aae4238d5020c 13813995ef10780b e70b7bbbc5a7da51 d32a21a5855ed3d5 bf6c408661b1eeb0 14082f754f3c9355 526fc3430e69bb88 9529f200d6064e16 4284463fca61092d 424e8c378707666a af8cfc7f557967e3 c5a6c8726f603ec2 5b71367c9d44adef c76c341136fde4c6 5018916be71b2389 68c70d8ece47214f 36f5ecb74efc206f f56f96ff1fee7879 d858964b00e25432 33b7cdeaeff30b83 b0d8f37e320ef283 811b0d288a260a56 cad238c2862fe425 4ae5e2aef335e05e d830d053f47a928c 68d4ad38c01e57ad 401e559e24dc1507 43862c305798159a 55956847b870038a 5fb3312c922c3efb 639a809681a38ae1 20210726d5c60319 2c376674add10142 100c1029a606affa 298461125c2e90b7 aa95b80e27031c67 5582797742f1cad9
tlCH3mDQyXMrPCaI,31b8bd7fcb7a6f36 4c2cf47bdcbbf609 d9ffedf753d25467 45a376ab473ec97b 6c4769a67838e928 91900c1475da190c fd11a6823bc6f96d d3812a9893a58f24 92a489a330ce958e f1a2b2fd6dff5916 2bcc33137444e9ea 13fe65762011b489 71a126ff0beee376 34b84697703097f8 320abfabb2f4165f ee1c80144fdddae2 a087f34baf28e7d9 098f3f3cf7022199 5a4e68a8b6b0f714 8a189e1556e0009c dcae96b1b9ac3677 1cfd93954d93326f 44fc569bcdf5a6da d424bdd3694524a3 35bc13c1823ee831 bd68b5aa65b65422 3999433b4d549901 26eef619a36eeccc c16c152f9d49c0d1 39a165e242395de8 09419b374ca03197 4abe242593dff4be f00a2c8537b1b221 dc805c5d5c7a9341 635064026889141e 8b3c85a36383fba0 806d6d1558a65da5 3b876ce775a7862d f031eb4c12c709bd 790ab98495cf8301 28941d514fadc458 94dccb3c9eac6d1b 281cbf6aa71c5a5b 68ff913df145d9ed ff060ba2417b673e caa0dd2905a8736e 2121eb5fadc0b36a 44eb2cb213ca430e 94bf53899ec745cf 3cac6974f04977c6
kxQrvp6Q4lbcgeGK,c6bcc89e7654e011 e11f08376e4f67d0 1623d77cdce02ce4 03642c0b345819ea 1d7630e2059132d7 43573f0d54decd6b fa8f35d9212695a7 7fc1104f676db145 8a2ca936f78583e4 ceea75d515bdd48b 97be14be21c2bd60 3543fcdbd73c3993 8c5442d975d0d453 258495273ec1aee8 981dfd82040fe8cb fc259829ef0dae96 d470302d8e3d199c 2558f5d12bec08bc 3db11268f7326863 799e05e758ece8d0 91ae675bb1b75a62 10c5815b1e36b413 361e87c45ef0922b 38a0be0e5706f55e 93cd3d93fa8e7bb8 4eb66aec6f119e38 c3a239003e31cf02 ae25ccd9badc01c8 bd450506f8305a29 ac246855562c4777 e327868a6e1bdf00 be9e3cf88fe3546e aa8d6cdad11b2027 e2c30e5a036b28ee 327ed1ef6b9a851d 33e082b074ff1584 8ac8ad21e83bce08 45fdbbdff006cbeb e928cd9f7926df71 8adca9ba3f711ff0 3b0e18dc3df0a3ac fe41e877796bf7c5 2f99509b9674e4d2 9e54188bb26d689a 23cd264097116d27 0fa657f6e4ccb3c1 6772c107e2edb6f4 1e2d00deca73f881 48a7349b36c43522 d03927ee79f01da9
X1n57qXeuvTRhBEb,47caa8101543537a 61a639468d5bd8e6 7cae8921f6bc8da9 68a1cd613699e6aa 30818355adbb4e98 5afc2914b665beed 2fdfc8c2ab8152d3 a91ce27189b130c6 9984524fcc87d77a ea6a85ac5681ea7d 2bfa19cbbf2c1c9b d4a5b3fef931ae5f 9c8381bce410a24a 5b3b1730bc39cf34 754e09f820d3b0ea ba8c39cec2ea3146 20db5676b0285b1d e683cdf824ffc4ef 071f7ecb5dd0ae31 78c41b8543df8212 73b608034b61728c ab6b3a9460818354 84d6e346e0ba1604 9b9aae75325146e6 6181426303eaa299 ce252a10123fd3e7 d9c78e72a6d8b59d 80aaeb3725b0f91c ff05829081145235 bed81fab41593bd7 1593345256479c89 03696c3cf3c1c745 d342bb42fc98fab4 f34208cbfc6b467b d9e3a51529e8ecb3 52803111fb24ba56 e502f1a8a8a05505 e602c9f0e755a78c 29ad6bd3127eb959 4bc37ac56882a042 cf5f3c0b73b41be9 3d649cb1f48055a8 c7bb411c23dbf929 c54de1cf5d45aa96 594f27eac9c0305d 42b8dcfb87aa84b4 bd53831033be34b7 d4b16b6fc48d8ac9 2a304ff2357d6a84 5e974891d55ab6c0
y9eFiiBZxGFyIkVD,d2d539bded20bde5 ac3feadd1fe31540 5107fa706736bce5 6bf812acb0177348 35e2effc29bd428f b45214db44441fac 71d8c3367287fb2c 3316da8067a831a9 7aae3f293a7cd59b e1450f1c453d39d6 ce732a70fd52d00b e8c90e83317e6f35 0cd0215b409e4684 5b6194b717db31df 61cfa600194a44af 11b6b0986a1ee200 3c7de966bc52dda9 8e8ed30d8a82f30d 14c6702a67ed5bd6 52736e24f948dca0 3e8974e8fdd543ab 35df9f1f696e8d23 6bfcf424fc0ec74f b9030e783e78d632 2c91f40455b41629 f140c0fbdc9b2345 f794a9be5cb2c84b fca7e7df46b77142 5437924ef470d8c3 efb5c984171f61df 14337fabcf8ee24e 57d64c355dfff2aa c1df81253d021600 a3dc1f8c2ce6a6ef 4cd45808e6e597f9 f695e72bb926f3ab e7293f903f2cb76f c7b893e6ce238a20 647f212c1d3a6302 abf48e496032fb19 06af7ac2d735a627 983674931041e8c8 9083761ae5d49fc1 aa73f1f1bbd28392 adbeccd5d90fb56c a11e0dd50bbc13d2 ec035599ed3d228d 54ac8b83c3d34b07 e4575f0abfa276b4 cd3170930525e27a
51McXnpfcpfStjmm,d911bedba9f080fe c4a6a8d9669bd0fb 933d33cd036bf175 1e8f43a2b511e916 2a645afa69bc16e7 c117c380fc903571 41220c212d586759 fa697e607f73160e 65f94bc16447efc4 52e5646b82103aca 3c21b930883b2b4a 67787b904db9bfdb 8d8bbcd452b3e269 24883c992a910ae8 ec011899452aea6e e6f7238548f8a2c8 984c82c1ed81f1dc 290c8f9411bea7fc 0c8f42255e7b10c0 3fe1d5babe48770d a53c9381983aad6b 95c103a94511dcdd 4597188e528498c0 3dcfb107108b46ad 5b89fdc5196129ee 1361f3f5a54ad1b6 5525bdf6bec62e9b 2b66207e2ceced8a 0efb7669192b7a1d 5336aacedc298c62 efc05c6bd63aca0e 8917f7032ff6f259 a63e205fe2d81452 07e5f2dc49c31634 741f6e257bd675f4 2d9ecd9dad38a4db 4c1cfcc9bb1ff96d 0c15b313bd56a3bf ecc460ecb8c0dafe 452fdb79a86a4efc 5c7be9d44f593c78 28a7c719a897e358 5ca091455ac4b65c f9fa2a339e964150 b119b4a3d598ecbf b09c1e8c9181a60d 2b9eb192472cfa7d 7e4e5d25d2bef01c 6255199ce9aeb372 a174385b51d3244d
EG5xYta0X4HDEUFT,9b1cc9f908788c59 9dd436c4ee6c1783 fb88add81f5bbb0c bf87e53ccd5167bb b940c1c8a10e5ca6 f9dcd8f63ff60887 43d26080856cf585 c0b2ea592d37b4eb 1b1582d95091c1b3 33abd0401d56991b 1f0ae2c191c606db e9e462ce055290d7 7369bf1f55fd17a2 9fc5fb3f16678544 8c7d7d617bd30a9c ce764052572f0157 b21a0cc61984b28b 5a7d2faf6be7e77b 086e978b67c9cb15 9a4790017efee285 5879ce7eff9ba0cd f93bf7d713aaf34c 443e1c49acd33ac6 a496c5dff3f0fea9 43f3ca311ceae9c2 28aa88f3d5927356 1c08f2d86bbfe868 434cc8446bce0f30 c06b4270c6a309bd a84b82fa915c4bf2 041113db0f31797c d5e5dcaa45a86773 d5d180a3b33376ed 9130616c9d7b3c28 1686d6410a7eeb4f b32a517699b3d08a 4aa63ccda6933f73 623764977a81b86c 518e3cf87fcf7744 83097f582e9504f9 8d5fb8782831ac48 272fe2fb5cf4970d a1c3158eb96cebdd 8a6ec0024b3e42f5 92cc68d85f1019aa 433049f4aedc2c7f 5217e2ad004be112 0a7f46872c4a294f 1e4ccfddd7d4b3b0 42b5cf0b80e70c5d
mI4zjRKI3ddDrfRm,e3c89497bf2890b5 00f9e3639259d5ca dbc26c81302a4950 ffe4cf358f47cdf9 4eb1362621f60a05 d7b9dac89c0f2b3f 298f4fca260600bd bd8fa8aed80d10e2 a0fdc69be6c152f9 b7275b95be8c2f5c 45c0b7a9192bc8ad c5c362ab29bc16f1 e96d4341d22154da 8734478d2a0ceecb 29b0d5a872bd3178 9d09a8be7f7f4d93 8edecc31bf2d6fb9 0c8a835088e59f3b be5c7e9286340bfe 5f7c87837567010f 7c4e0162d1826e58 d3ad458369c7d23f 963962ccfcd7dadb 148a843ef9078f48 04f96637c429f341 203a0253034f0883 72b26a3a7124de3a 65860517284a7be8 feab60846469990d f2b894135c844fa2 fce037fd5e3c63a7 50fa59ec975792a9 0360ef228ba24e88 fd03732b0e0ec170 578d6e80be7bcea8 36da74956ae9a961 75b80c508624186b 78bd2ad1c51552ed e48396552963ce65 3aa7ed91beb17e6d 68896457a71015e2 42bd91ced15fb33c ce15df190097e7e9 38b6bd4e6bc07918 200a393c320c832f a2a91d5a373a1ced 544c1a842d95bd46 dee72e7a4c4ce2be 32c45a70ba10dd59 caeac4e745a7cd21
aQbLPnZyrqO89Q6T,ce5aba677687825a 9a2fe3f96f74bf35 e545104d022ceea8 bafa10a789d2b3ed 4229c60d49110254 079fc3b5db414840 586ba030b301a3f4 66040dcdb10e75d8 bf10bf9eea2c5b58 c60ecf6129201a4a 40fde1fe8e947cf6 1773ccf94cb786b4 abbe13743043979c a143160fb20f7407 a34f4090162a9df7 7359ddb4cc684ce2 a7d1ab19ec0d3575 8ff7bc69702b69d2 64346a569cfe9569 8494d126bf9db340 5fa9e63783cdb6fd 4a3f5ea3a632d450 c80845804b2d6282 41f0e2806a5277fe 011566feface410c 866a3a44e0c7cdf2 c231224fd0ab755c 0d4f8238bd6204a1 8231ea2cc41fa7b6 3c137871b6fa0e55 7e07d89710a3892c 7e1f16fb2d4d9f51 61a141e885e0fb74 335fd91d504a5790 5aa42c8ab044b8bc 9d56350c598cd1d3 540bc9c73656d63b 3016324316bb8b5f 90e48df7d32b217b c43f10f6ef6a7e91 834d858ff99b35bc 1d13d295030c6078 9e8c5f1fa6f1e2a7 c2b58da32de71128 cd7fbf2469de7577 4ca6f84a5327e7fa 85ec50b2256a3f9b 33beaebd61554122 8d13ff0a81b92f3f f70a6170b55bc72b
ibUlOdV17sVBQMO2,a0223ecbbc52f1e7 556213ef65364d0a e105aa95f21151a3 4d9b6d0f120db934 30022a319bdfd181 8d8a5de96125e7fe ddd9aa9856be2638 acf3eb8e839145d6 4568fc3b51469506 6dc13c960b672077 557c3ff8c80869bc a3a3df0e46e1da87 4a14272fe8cc1cac 7fbd086cfdee6b5a b0dac89b8e7b813d 1b950164ce0340f9 d74511ed2f74f763 047bfee88ba2fb96 ac879611fe2a907d 4c8a8e65358c0af4 d9f8b0c430cc020c 190b58263ffe1cfb e6fbd04fa60d5055 05361ae964973167 8d55f15256551769 82606f6f6685d21e df54948ddbc041da e6955faa4a9354ab 68a4b9a49f00d9d9 7c54bcad3f207310 dc24968e2a953da9 5438937d39f5fbef fa351e9b7f17725e 47448b7005fdc21d 3cce2fcfd14b8930 eb830db245278762 697f9bcfa3609d0e 46c0f9ab4ed341fb 404f6a6da1ab55e3 d5d5c4517c0e9a9f b304ff11f4414acf 6d0d481321bb1e2b 171bc3bb8eade3d0 22916ce0e2340c8b a205c63cc0e37c1f 6eacc2caa87be866 c94e3230baf86729 6546071b724aeea1 8ce0f22098a0201d 34b8a467bae12824
wwLKDxPjgVhtpMde,6cea16412e1f4d6b bee56bf83cce1c41 6ca9170e422fad2d 50a17533f94379ad 7a9c404dc9c6b6c3 c0b83a0bb61cbabd 03a6f59fe5b2758a eccec6c188059f4b 31a60ec8a17fadbc b89ec0757d7cf788 e9bb31d3542e0ed7 2b4ffdf3fca1b601 b4a1c487ae40d283 1fa7ed36bda9313b 1b60008866afa746 fcaa39e872e7247b 27e16c47e6f00cec b9eafad5d4f4382b 22303984bd8a3088 e622c5fc9c8c80bb bcacc72e32f7a82a e5328884de48ce36 d6e18942ffcd35f8 3f57c77ee5be799e 721a9dc63e2a5a3d fb2d710dc59b6ccc cc59d11386c32435 7e0d398f8dc304e2 91e46b5139ada146 473821f8a2518516 02cf8a7dbe5ef344 a0ef2faf0574354f 108c1a0f285c565d cf862ba834357ae0 bf3ee3db27d3678f e1792cd9dd81c35e 608aaef2ce69b967 409f0546da43fd58 95939c9ef65cc6ac 4b566e71bcdbf903 d6fcfeb56e5c8768 136b974266d60d1f ed033646d71da7ed 213a9d5444a76b33 ece6c96b803b6574 2658db4fb0aa5e90 cb17e1b9a1bdda43 72ce02e56bc5ef68 81c550b11bbfcd57 1392f1bdd20d2d72
hypt2ei58EgTLZbN,93006c367b35b7d5 1bba9ecd63d6f151 8aa706d47cbf3a66 4ac8dc3bf5d2ced0 a34a22c313059839 78a1fc4881613570 81749878ccf786c9 7d5ba77152628f82 1a9e565ba6338991 c23d52246524fb4f 158e13c0625edefe 62d747437c8171fe baa0f25e60c22c27 b567a2236289e668 0b2e3b4f0c193bba 234eafa62dd1ea6a ad22baf41e0e89c8 948567fab0f03ceb 31351d683d3e143b 6dc147fc6f1151cd 3c930812d32da60d fdfde4ada4a0c2e5 2c2cbd23f3a66d11 b0657a5085cb5624 f8ae292aa43179f4 75a1d06e7eacc35d 42169ca766a6eefd d57b424bc25f34fe e8391dbbf0336f12 1c314f53c634510b d072a9733a15d302 45e5119a397ab4b2 28adfe0ea4f0b8db 669453929acec8b6 01cb6fa2a1c822fb 93700e49bcb5aaee d0c3e13deaf247da 863a1835e137047f 0ea218d1a29a0cd7 38fa9e18842f9496 fa98052388e77a81 3fb1fa4a74ba409a f65feeefc686a7e0 5e023d4f4e1f4b22 65e517a3d79289c7 be4d8ca1072f3e6c 11ba2efbfe5bc4be c1d43e0671a28e36 8d26c6af5d7ef98e 68fe8e1d9ffa9e30
SoC1KayKn5VUYMKZ,c38b4cfae5ae433f 97c662eaa96843d7 bc97e28a91a3a42f c334088eb88ae8dd 7146d85561b3dd25 0124b78f224a2a06 996e73e3a12fa347 e1a018d48a6f3f80 9111fa434a1e2c48 901c103f5ed387ae 97df62788ff3e3a7 73dad9b3bf8cf60d d73d585ab3ee0ad8 666adb3cda796193 308b57870823068b b3b54bf54f6bc040 2d15102eafcf6bac 29cb14b47fb6e208 81c5932e60a671d8 7269b81382db45f3 ed72ec4e333e6f7a 710501250e251069 e4553bbbcc62789c 174c7eb1ad88ea34 8a69e8d8cc37d818 65f8cb6c2c1c860d 65baa6f9ca1aba74 a9e5b9ce72dd5843 374c35be814e42ed 8901cdcfe00f1644 6d747314de5c5974 4745a8d2459255bd 6daf1b6bb38d2a78 c3c433dbfb179bb1 50d8a4c8e0ea5fbf d323c4e57e06b9eb 5898b2fe0453e958 8806a6fa51c1e5b7 0cc82e55e689195a 2d3408ae9c808b51 e5abc18a5a5227bc 593dc0e8e9c6c15e 5cd5935a364f3bb1 cbc315d53e26e646 ada23467a1a2864f ac645150bb6a3726 69b03f132c18f719 1226ca0ee43290c5 762a72cab0f48f70 1959515b61206bd1
j0EflhQtj2cMOEAT,42a68cc65a117758 bae5bf5e5d4a12ca c47ea1579c6cd970 0f09a1701533c300 07753fd03903c12f 7deb305fc79754e5 6171d791357ec3ff e56fd439a4f802ac 4d060e217e87cd8e 834d208222f475fe 585924d8ece4f839 86d37765cc38b3b6 5fe1d9f4b103c988 25e6c1131b1f618a a9d23a41a40fe391 da99bd5140a6664a 25c059f322b489f5 265283280f374779 719ce8698e4e6b71 1c0e649367a96b50 ddb7e56ff63c03c9 0013f3dacc452c68 b7c6cc6d06f135f0 f9fef36e2739f0df 59c9257974168d92 85896275c4c5f236 9666494b01fe340a 7d7be58b21cdf38d 655b43e9d1a5a472 9856437bb75cbff8 017402e812b0711c fa4179c52e13bd98 9075c4726c0053aa b81da604855fbfe0 3db53901522a0149 48c1e79735228682 ec40fd0bcce66248 77715f4e4470121d 8fefe13b5f0ed0bc 544697932c1b4d88 6b8038c1145a13a0 e08d1eec0289af77 56622de10e2e99c0 ff584fa53bb38571 ef0c181d852627f7 cb8d0bd1e55af3d9 1018693b152d5072 19dc1b012708a8e9 182ded5e004fa0bb 5f1c7de5858f71c6
W07S8Ryz6DTVRc1V,111954f004cb8957 3f782b178ce438ef 9b77573ed0028aa4 0e1f23fbb1b2203d 686e7ee6e81657c5 f464cebdfb67f921 67285f0bc97e3184 b841a0d57d4f760e 351dbe47f2a4ff0c 705e28319663d9b9 3b04b615be261fbf dbb5faf5a8f10e41 ee2701465b03ba91 82e61d266924b0f5 899d8913f22a9b56 f2cb13e5143b2fb7 c4fc684a583f7566 cf47a81e125ceec7 204309fed96e0589 5dafbec1bbdca295 f5820e0073602781 b682b5fa36513d73 8b310fd8bce27b80 883b43f8e3e95b68 028ce87ef25d137e 0d780b77a21179f7 408c9b42a29623db 2c306f6dc621d489 fb714b707e37082f d6769cee69187ac1 16ef37b3db4f53da d7a3b033211627c6 67fec7a0b9325b0b e471365ac8250b70 4a3de6a493685349 50fde47e8561c66b 326b3b60ea886d3a 99b6ba5a827b4a2e 4cafdcc79c89826a a1adc8cc6a1c4876 66161ca75f1d1377 22fdd720cf5dacad 95ac11abe1598578 085863018a73c631 a48faf3084790819 9b012508208238dc e76bdeb978634df2 7631112870a1541a b043311c00384bea 26cb10b3f5e669f7
Y2FCctWjzGONCrRF,42d209a429f969f6 9b4788fb4dad78c5 a530c863b570cb53 3d080a40093013f3 b5d33872fd19e8a0 d71362500db64867 9e6d129d617c3ee6 46566d0ec65544be 4c18ae5d6ea5ec2b f44da3d6cb855e68 de7c449b9edab6e7 fcdd3e3518319105 f70ec5cf713e33e7 992de900c3b5e93a 132c7d505a76d4a3 68bc9f69831c17df 84353b66528f5307 77eb90e399eddbee 5eda28b29a3b182c 188d2d66225f616f 5383d0527090711d 2692c97306742665 dad13d06b39b45bd f91fcad66317c66f 8d319f05660728a1 4c528310b1ff7106 96a7322471a5a5c2 d5e4c5acd2631338 eff9e3578e38eb0f cb29c72637c9b140 0fac0ce106d3091e 6b8164111c86acf5 69f9fce0e2a08562 9f207ca2d46d94b1 b36ef049104f2384 f138a2f9ead8ff95 e3d643101944c38e f5b03e0922df2511 240f1ea31119e9e4 8df8b816ee902b72 7165a5e511c33c2a 7b21cdf6b9e9270a 0b14a269eec6d009 a87887a1bd745cd2 e6176cc9fff77c37 20bd6e46ac768e32 c0b3dff92d8895ac f15b9ba2fb641d24 b8ceb9227dfc8841 ca9a1edf71697113
yxtkwn0U4VoLrhqc,f2747b3e161ea79e 9e1605446377c219 2c4e9b4749cef373 0e4943bd2b724f14 4d608d57d9747b1e 173a25243691b7ff 0846ae758adbf04a 86a02e0f4cfbd05b 3c0d638f9c4b3baf fb6878570cbad170 e8781d4bb8a3dd4f cbfb8f3206c22753 58d8626091175fde 2b554de69c0de273 63b1a37b76f3e42e 8cbb321efd7cbb62 c1fa8a4d6edcd57e 9761624cf916478b 7560a18f2c47b806 1671732093bceb7e 9c2633b8f9bc7cf3 8624dc298a1e7e66 a82466a555c8173d fa33a4752e269077 048fa9f09648b689 45ad1e9aa6ccb248 dc4889d04eda6b02 1a267d803c65eec8 6d74ba4391f1bae9 108fffb106fd4d30 7f47b0bbf93f6a74 486bfa999aae6e73 3887c4f37e3ea832 6725ad27e425d744 20b5fafa37c21571 69d1b1a671674e3f 6f8214a001961fa7 28ab25d1fc667527 e2e719e3d3919be8 ea68a6692d3832ab c9950336818966b8 ab212684cdb71cf6 1139561bfb9d67ee 49701115bcd394c4 3d9462a8fc93b729 e5a08afd6b844316 c0a1189464abe2f5 20a47c6425cb4c69 8db9b92079304bea 7657d98ea2520466
gMFaXa1SP0ibiIXs,9d00b1e9c3cf6202 41097d1a27058dab 7f35a0146fe1ba8f 0fc15fe2b9f8af31 3bbfcfda73438f55 a96a1fe59623151e f869bd9d56913e8c 2af6814dae5451a1 18f550b5ee768ddc dbe92483e8a260be 4e741ef4bd8cfac7 14830dcaf2844430 7ac2a0949a4d832f 24eac6971e9f35d9 15419ee8a2955a91 6ee44d8fc8b04290 e1e71667f5c945ce 1621dbbd883c9372 0aeff845b2243f96 c4bb5d682127b61d 6d1adf68cc9eab61 339de6f6c054b2f2 d2e0f7072b6e13c1 211cc6ee25cecc6c 5f4d2c84c96b9bff 7508c18c827f6daa a8ffa422222e0344 f6620cd646a62064 7b138e0328f00dc4 570148f5f1b8aded af22e9e58772c925 e99fdb2c0ab7fc62 5608fcefc267bb6d 3f92c72b93d7328a 0538233cdcfeb06d 05b786f46fed1d90 25d018c067a431a6 c0f02acd0ecd203c 188ac4fff773650b 8a922f54182f2366 4b9fd5339ac45398 1fde1c1d27b59cf9 b8e92fe23c74e32c 5317193ab337ae61 ad74d3266c25f3a1 3c694b65e39fa406 8d63b89e2d0b3218 486d1f4e02dc0c58 21a62f89edc1ffa3 b838004e5fadadce
VGyLUJLE109u2oWx,766e6b31fb93b55a ee1e6fa955f2727b 6ab0dd84f8bf075f b899b2345c374a1a e3621073d39ccc62 77a7eb83b83a3c2b ad92ffd3a552290e 99222dc05b76628b b71f401cca6e07f6 2d10d92b65d543b3 e69c3c5c36732d6e 8315790a4aa9bf08 0876a21679b9ebb9 3297a19d8f543eaf 060d276276e770d9 db527982415f42de 314c68d3d99cb7de b73357b2a26024c1 7f857c3ab1c4da27 2879614672a1a1e2 79e69e76f5fcc1a3 a5f0f97c09b88d20 326e63a0c5a08e9f 8e83ccb23c11d481 efa7bcc5436d3dc3 fc43a3ccf1e10159 fb737955e15e4f44 4092f77967f19606 fc517c8da259653a d528b84a3b29e747 b8552a1dd961cf52 2a27cdd77ef77263 e1528cb05bbe0c5d 72d77c20f8d83fe9 eea084d9ce72550c c4faf9d98ba03de4 b9cd97aef836999a 2cd4fcf252336926 7f384f544aa61767 a31e0cd5cc774087 dba5b73f1a86cf6c 9a5416b6a7f3aa21 db1ea468a845d5b0 abab12b91f149fa7 feeaf50f91ad0048 b54229277b24566e a80136bde5b8a707 689b407767b67fce 9cef9416820e6592 f8a813f1ad0c6366
zIM4sXKWQPk4G4IK,0c40a681c3bbf232 a899a5d6ff5c4bb4 7d6cae5761420f85 c379ce2520efe9b8 e1d8a57166e42adb 351c3b5ae8e05a83 dbc59b7e7badb851 daf6fa5b44a7b711 4c2b02e24ffc5f60 400dfa8834946355 8f826c39ed6892d8 6999587fff0def7a ee1ed0f98476c07e 12dfda5c3e8c29fe b5e411a19ae7713f aa2bd3fd8dbaae71 c13b5920b303d80b 73e29ab36885f43a 75a96c2130b40c24 7d29dff6333882a6 5427f387d6b1be78 80f4a9acd71eff93 71379e5c78560033 9a04c68abec531e4 a19c4669baac39e2 0c6bc306c16b7adf 4d73c0166e808ad3 1dd9f9aba687e9b5 1a267ebd6eaec798 bf81f06682f6afb1 bf2d1d6e8aa86e4a f64fd496de336c2f e58b9a3796465509 1a00d8199cd365e7 311c040e4db38cf7 b31b0c4ec7214bbf f87f264b42a0d50a b486e83b8b07a196 ec642a2d44668e8e 754f9f9102c62866 2bf478d079822403 997ba2b568b0d409 619623f25645a5b4 eb89f7e4bc4ecb68 b453eefd4c5b580b 84cbdcc17fd3b54c ab9ad38958fdbfd5 958b9c33e099df1d 6592d472cb1009be 1f6ebf6c7e25f1d4
PfpBbWC1NSI1R3ic,eed86f3e17b5d1d1 7c542249d7f389cd 9e50bc5474da735d 0851636093c8cd04 ac1836ee441b4623 521e6e3a6e55a966 928be2fd52f89a72 c878260b14e3f1e9 275c8f650de510d2 bdbf9740cfb85d02 64d2ddfc56de907b 9d54b991c7c9f4e0 b6b239e719c2ca2c 04a954f0bd337f43 2504f693bcd80b59 a1c9b99aa57c5dd7 7caa63a91e2db434 e329c70f9abe1fbd 206a9e7363906e9c eb31acd03ecfc894 a8cf35588b67f230 42cb80901c1b0ed1 c69649e80b1df2c7 bd9e48b0d22e9b26 30d0063c70bb3a83 8cff9658031417f5 5ba473c91d47af3c 6a238d23f6e842c1 ffb3666b355d9af5 e1ad8665d0ac18a1 73c2d74a1aa16a8b e2fd31c3c645b794 312f5a8591b6d8cd 38c85ec253901490 4f93468259bbac90 785afa64939de43b 4c589cbadc384250 9c6725872d851181 f500865781c1c8b1 8a9d6b69267bdbdd 04c0fdd6d9ad4784 6b4d8a453fdc3825 8ed86c4d69519112 deaf2479e48ce4fa 2ced5fd84c1ac9bf 21f2f96ae271a547 7a969eb86ebf676c daaed3fd3076179e 59fa62a50ba0beba e6bc00d513f86f61
y1SpEQ00r5d2AYfc,5e14602baa55ba43 45974258df313c71 852a3c6537718b4d 55d65e4ab08a7114 16c85f7452a5f73f d2cd0c6daff6e8c9 ab54332fafbf688e 20aa213edf619d8b 6cbce9e9ea392a5e 7bdcb5ab5b663cae dd69442cf9325eb7 8474a23d55558cc6 128d898990350d0d 47a434930fc5f291 85b1f310ac1c5bb9 e338e4e48216209b 6623fc6be1a49be9 5bcea5a9402b3fdc 1f12e9c6e184a912 9e7a4d1c28bf25f2 d983fa317c8ec0c1 966b94cc250b0b39 860d5258018590c4 faf79f70755ee234 dce0509dafb84b48 a488fbb3e49a3d37 2ec8ad5df48d563a f622759e92ea7715 2c0296376564e100 ef9a67178870e79d f64bc3c1c6caa23f fba3e35e431b8ff5 0add7e6cb7eabc98 49966f4bd5a85fb1 24f280f42cbe61b6 ca624d3620fda292 c95b0e54afa46cf1 1db56fa2f2848813 6325fff44326fafb eb49f53c2555e4d2 a9438720215cf72b 2ba81dbb3543306a 40083846b1abd3c6 ef72179daa448367 5508ebe97dec3a2f d348ac923558188e 2340858f580b8f2b f91a34d5a22159db 349e61b72ba517fa 7d1dc351bc43b490
